Country/Region,time,precipIntensityMax,temperatureLow,humidity,pressure
US,1/6/2020,0.0053,30.88,0.68,1015.7
US,1/7/2020,0.0097,29.72,0.64,1016.3
US,1/8/2020,0.0019,21.28,0.66,1017.8
US,1/9/2020,0.002,26.84,0.39,1038.7
US,1/10/2020,0.0028,45.35,0.75,1034.1
US,1/11/2020,0.003,63.04,0.77,1023.4
US,1/12/2020,0.0586,36.17,0.68,1018.9
US,1/13/2020,0.0016,33.46,0.78,1028.9
US,1/14/2020,0.0244,39.27,0.88,1024.7
US,1/15/2020,0.0019,37.79,0.76,1021.1
US,1/16/2020,0.0369,23.62,0.66,1015.9
US,1/17/2020,0.0028,18.97,0.35,1035.4
US,1/18/2020,0.0592,31.5,0.59,1028.4
US,1/19/2020,0.0317,20.81,0.71,1009.7
US,1/20/2020,0.0031,15.81,0.41,1024.7
US,1/21/2020,0.0022,16.92,0.44,1030.9
US,1/22/2020,0.0014,19.4,0.57,1031.3
US,1/23/2020,0.0016,27.16,0.55,1029.2
US,1/24/2020,0.0026,36.74,0.67,1026.7
US,1/25/2020,0.2773,32.56,0.9,1013.3
US,1/26/2020,0.0018,32.09,0.76,1010.2
US,1/27/2020,0.0023,31.97,0.71,1007.3
US,1/28/2020,0.0027,30.62,0.66,1011
US,1/29/2020,0.002,22.08,0.56,1018.4
US,1/30/2020,0.0021,28.48,0.61,1025.7
US,1/31/2020,0.0155,35.74,0.8,1025.5
US,2/1/2020,0.0081,32.92,0.89,1013.2
US,2/2/2020,0.0169,32.36,0.83,1002.3
US,2/3/2020,0.0021,37.7,0.75,1009.5
US,2/4/2020,0.0049,38.63,0.83,1009.2
US,2/5/2020,0.0156,35.88,0.68,1015.4
US,2/6/2020,0.0825,41.44,0.93,1003.2
US,2/7/2020,0.0271,29.22,0.85,990.9
US,2/8/2020,0.0023,27.97,0.6,1021
US,2/9/2020,0.0021,37.19,0.67,1031.1
US,2/10/2020,0.0359,42.78,0.82,1021.9
US,2/11/2020,0.0769,34.54,0.93,1013.5
US,2/12/2020,0.0219,36.59,0.61,1020.6
US,2/13/2020,0.0713,32.64,0.9,1007.4
US,2/14/2020,0.0017,12.27,0.55,1025.2
US,2/15/2020,0.0018,24.36,0.41,1034.6
US,2/16/2020,0.002,30.18,0.66,1022.1
US,2/17/2020,0.0017,32.17,0.61,1024
US,2/18/2020,0.0026,40.47,0.84,1021.9
US,2/19/2020,0.0019,25.89,0.52,1023.6
US,2/20/2020,0.0019,18.85,0.5,1030.6
US,2/21/2020,0.002,22.7,0.39,1031.5
US,2/22/2020,0.002,24.79,0.34,1025.3
US,2/23/2020,0.0019,27.83,0.38,1022
US,2/24/2020,0.002,42.15,0.56,1016.6
US,2/25/2020,0.0239,43.11,0.89,1011.7
US,2/26/2020,0.0171,38.35,0.92,1011.6
US,2/27/2020,0.1038,27.35,0.63,1002.8
US,2/28/2020,0.0013,25.16,0.48,1011.4
US,2/29/2020,0.0019,24.01,0.44,1013.5
US,3/1/2020,0.0019,29.52,0.49,1020.8
US,3/2/2020,0.0021,42.88,0.54,1014.6
US,3/3/2020,0.1815,42.54,0.85,1004.7
US,3/4/2020,0.0114,34.91,0.54,1008.4
US,3/5/2020,0.0017,32.19,0.53,1019
US,3/6/2020,0.0541,34.6,0.85,1012.4
US,3/7/2020,0.0164,27.22,0.54,1022.6
US,3/8/2020,0.002,37,0.41,1030.5
US,3/9/2020,0.002,46.88,0.39,1027.4
US,3/10/2020,0.0076,41.21,0.6,1018.7
US,3/11/2020,0.0044,33.91,0.53,1018.8
US,3/12/2020,0.012,45.72,0.75,1019.9
US,3/13/2020,0.1368,40.57,0.72,1012.2
US,3/14/2020,0.0018,40.18,0.35,1026
US,3/15/2020,0.0028,31.06,0.51,1030.5
US,3/16/2020,0.0017,39.22,0.59,1033.7
US,3/17/2020,0.016,34.33,0.82,1022.8
US,3/18/2020,0.0019,42.29,0.59,1030.3
US,3/19/2020,0.257,44.58,0.89,1024.2
US,3/20/2020,0.0034,43.46,0.79,1014.7
US,3/21/2020,0.0018,32.92,0.5,1024.2
US,3/22/2020,0.0017,36.77,0.5,1035.8
US,3/23/2020,0.1289,34.1,0.87,1025.9
US,3/24/2020,0.0017,38.24,0.73,1019.6
US,3/25/2020,0.0216,31.42,0.82,1017.7
US,3/26/2020,0.0018,46.07,0.7,1016
US,3/27/2020,0.0023,44.29,0.6,1011.5
US,3/28/2020,0.0692,45.09,0.83,1017.9
US,3/29/2020,0.0166,44.86,0.94,1013.3
US,3/30/2020,0.0379,41.33,0.88,1013.6
US,3/31/2020,0.0134,37.34,0.84,1015.7
US,4/1/2020,0.0018,35.66,0.61,1009.3
US,4/2/2020,0.0019,44.19,0.5,1007
US,4/3/2020,0.0056,45.97,0.65,1005.9
US,4/4/2020,0.003,41.61,0.77,1015.2
US,4/5/2020,0.0017,48.29,0.72,1016.9
US,4/6/2020,0.0351,42.48,0.56,1016.3
US,4/7/2020,0.0018,52.03,0.52,1012.3
US,4/8/2020,0.0789,43.04,0.77,1001.2
US,4/9/2020,0.0277,39.1,0.7,995.7
US,4/10/2020,0.0023,35.16,0.53,999.1
US,4/11/2020,0.0022,33.61,0.44,1013.4
US,4/12/2020,0.0017,55.99,0.56,1019.8
US,4/13/2020,0.4394,42.23,0.92,1006.6
US,4/14/2020,0.002,39.65,0.54,1016.7
US,4/15/2020,0.0246,39.42,0.53,1015.1
US,4/16/2020,0.0019,30.46,0.48,1019.1
US,4/17/2020,0.005,41.8,0.55,1023.1
US,4/18/2020,0.0215,31.81,0.79,1009.7
US,4/19/2020,0.0016,45.67,0.56,1011.9
US,4/20/2020,0.0019,39.89,0.58,1004.7
US,12/31/2019,0.0013,20.39,0.57,1021.8
US,1/1/2020,0.0022,25.68,0.56,1012.5
US,1/2/2020,0.0137,18.06,0.77,1009.3
US,1/3/2020,0.0019,23.59,0.61,1023.8
US,1/4/2020,0.0021,28.82,0.5,1026.7
US,1/5/2020,0.002,28.19,0.42,1024.5
US,1/6/2020,0.0002,23.59,0.39,1027.6
US,1/7/2020,0.0019,22.81,0.3,1027.2
US,1/8/2020,0.0012,29.22,0.29,1014.4
US,1/9/2020,0.002,26.97,0.38,1011.2
US,1/10/2020,0.0074,16.37,0.67,1015.9
US,1/11/2020,0.0023,25.68,0.37,1019.2
US,1/12/2020,0.0023,28.27,0.42,1017.6
US,1/13/2020,0.0017,28.13,0.3,1016.6
US,1/14/2020,0.0018,31.91,0.25,1016.7
US,1/15/2020,0.0035,25.99,0.19,1017.6
US,1/16/2020,0.0244,29.02,0.66,1025.9
US,1/17/2020,0.0089,22.39,0.71,1017.9
US,1/18/2020,0.0018,25.25,0.3,1026.5
US,1/19/2020,0.0014,24.14,0.38,1028
US,1/20/2020,0.0032,34.51,0.57,1028.4
US,1/21/2020,0.0533,33.59,0.81,1018.7
US,1/22/2020,0.0107,30.04,0.74,1015.4
US,1/23/2020,0.0016,27.83,0.63,1019.8
US,1/24/2020,0.0027,30.81,0.59,1017.9
US,1/25/2020,0.0019,30.47,0.56,1017.6
US,1/26/2020,0.002,32.65,0.47,1018.2
US,1/27/2020,0.0086,27.02,0.66,1014.6
US,1/28/2020,0.0021,23.73,0.5,1019.9
US,1/29/2020,0.0022,23.92,0.42,1016
US,1/30/2020,0.0022,25.03,0.52,1016.9
US,1/31/2020,0.0025,26.38,0.48,1025
US,2/1/2020,0.0017,28.36,0.37,1025
US,2/2/2020,0.0021,35.65,0.37,1014.8
US,2/3/2020,0.0157,26.69,0.33,1001
US,2/4/2020,0.0365,10,0.77,1013.8
US,2/5/2020,0.0028,16.46,0.54,1018.7
US,2/6/2020,0.0024,33.58,0.53,1011.9
US,2/7/2020,0.002,32.58,0.46,1011
US,2/8/2020,0.0025,36.87,0.38,1012.7
US,2/9/2020,0.0023,33.36,0.27,1011.3
US,2/10/2020,0.0615,20.43,0.8,1014.1
US,2/11/2020,0.1351,21.33,0.85,1021.3
US,2/12/2020,0.013,19.05,0.74,1016.3
US,2/13/2020,0.002,22.92,0.62,1020.9
US,2/14/2020,0.0018,29.91,0.7,1019.8
US,2/15/2020,0.0021,32.12,0.6,1018.1
US,2/16/2020,0.0022,35.25,0.45,1014.3
US,2/17/2020,0.0019,31.76,0.51,1009.9
US,2/18/2020,0.0021,30.05,0.68,1018.3
US,2/19/2020,0.0034,25.53,0.67,1018.7
US,2/20/2020,0.0025,24.66,0.74,1030.6
US,2/21/2020,0.002,32.92,0.71,1027.8
US,2/22/2020,0.0071,36.2,0.82,1018.2
US,2/23/2020,0.0302,32.8,0.79,1013.4
US,2/24/2020,0.0022,24.21,0.48,1014.8
US,2/25/2020,0.0019,14.68,0.3,1025
US,2/26/2020,0.0022,27.23,0.36,1032.2
US,2/27/2020,0.0021,30.02,0.25,1025.4
US,2/28/2020,0.0015,33.25,0.22,1025.2
US,2/29/2020,0.0022,36.44,0.2,1015.3
US,3/1/2020,0.0022,32.02,0.39,1010.1
US,3/2/2020,0.0024,30.03,0.41,1010.3
US,3/3/2020,0.0021,30.99,0.33,1010.2
US,3/4/2020,0.0022,32.81,0.29,1018.1
US,3/5/2020,0.002,29.45,0.32,1024.7
US,3/6/2020,0.0022,34.93,0.45,1026
US,3/7/2020,0.0025,45.72,0.47,1016.8
US,3/8/2020,0.0055,34.61,0.67,1012.2
US,3/9/2020,0.0033,39.44,0.55,1018.7
US,3/10/2020,0.0021,42.77,0.49,1020.5
US,3/11/2020,0.0127,43.83,0.68,1016.8
US,3/12/2020,0.0029,44.24,0.66,1011.1
US,3/13/2020,0.0373,33.85,0.73,1010.3
US,3/14/2020,0.0019,36.23,0.55,1018.7
US,3/15/2020,0.0019,37.38,0.5,1018.7
US,3/16/2020,0.0018,38.95,0.31,1015.6
US,3/17/2020,0.0022,40.86,0.34,1011.9
US,3/18/2020,0.0344,33.18,0.65,1010.1
US,3/19/2020,0.0056,28.44,0.57,1013
US,3/20/2020,0.0042,32.23,0.58,1023.8
US,3/21/2020,0.008,34.44,0.63,1018.7
US,3/22/2020,0.0019,39.3,0.39,1016.6
US,3/23/2020,0.0017,36.47,0.3,1012.5
US,3/24/2020,0.0017,39.25,0.39,1015.1
US,3/25/2020,0.0021,54.2,0.21,1009.9
US,3/26/2020,0.0126,44.17,0.37,1005.6
US,3/27/2020,0.0051,26.95,0.43,1004.8
US,3/28/2020,0.0022,30.05,0.4,1016.8
US,3/29/2020,0.0019,35.84,0.26,1016.1
US,3/30/2020,0.0023,34.65,0.26,1015.3
US,3/31/2020,0.0019,46.22,0.25,1016.5
US,4/1/2020,0.0025,44.1,0.18,1006
US,4/2/2020,0.0023,37.06,0.2,1006
US,4/3/2020,0.0048,32.79,0.31,1011.4
US,4/4/2020,0.0032,40.25,0.44,1010.6
US,4/5/2020,0.0017,40.43,0.2,1009.2
US,4/6/2020,0.002,41.41,0.18,1010.7
US,4/7/2020,0.002,41.5,0.18,1014
US,4/8/2020,0.0023,48.26,0.22,1013.3
US,4/9/2020,0.0023,37.37,0.26,1011.4
US,4/10/2020,0.0023,38.46,0.22,1011.7
US,4/11/2020,0.0024,38.56,0.14,1005.4
US,4/12/2020,0.0183,27.54,0.45,1004.7
US,4/13/2020,0.1106,26.84,0.91,1015.7
US,4/14/2020,0.0035,25.88,0.48,1020.6
US,4/15/2020,0.0017,35.12,0.28,1016.7
US,4/16/2020,0.0022,33.21,0.31,1010.4
US,4/17/2020,0.0018,41.79,0.33,1013.3
US,4/18/2020,0.0022,39.36,0.25,1009.3
US,4/19/2020,0.0019,42,0.35,1010.3
US,4/20/2020,0.0022,44.6,0.28,1011.2
US,12/31/2019,0.0085,25.17,0.84,1004.3
US,1/1/2020,0.0038,23.21,0.75,1006.4
US,1/2/2020,0.0024,34.81,0.69,1010.4
US,1/3/2020,0.0027,36.57,0.86,1008.5
US,1/4/2020,0.0502,24.98,0.91,1004.5
US,1/5/2020,0.0048,23.49,0.77,1011
US,1/6/2020,0.0115,22.18,0.78,1012.9
US,1/7/2020,0.0155,22.66,0.75,1015.4
US,1/8/2020,0.0098,6.96,0.79,1016.1
US,1/9/2020,0.002,22.21,0.6,1036.5
US,1/10/2020,0.0122,39.05,0.74,1030
US,1/11/2020,0.0061,53.08,0.91,1018.4
US,1/12/2020,0.0666,27.01,0.79,1016.3
US,1/13/2020,0.0017,29.24,0.8,1028
US,1/14/2020,0.0057,31.59,0.86,1023.5
US,1/15/2020,0.0036,31.47,0.76,1019.7
US,1/16/2020,0.0364,6.14,0.81,1015.6
US,1/17/2020,0.0033,5.58,0.6,1037.3
US,1/18/2020,0.068,19.32,0.62,1025.5
US,1/19/2020,0.0099,4.59,0.81,1008.6
US,1/20/2020,0.0036,7.07,0.68,1026.1
US,1/21/2020,0.0017,9.46,0.71,1030.7
US,1/22/2020,0.0016,15.95,0.74,1029.9
US,1/23/2020,0.0018,24.7,0.52,1027.7
US,1/24/2020,0.003,29.55,0.56,1025.8
US,1/25/2020,0.1254,29.12,0.79,1014.4
US,1/26/2020,0.0046,28.65,0.83,1008.2
US,1/27/2020,0.009,25.48,0.84,1005.5
US,1/28/2020,0.0035,17.23,0.81,1010.8
US,1/29/2020,0.0027,8.75,0.77,1019.7
US,1/30/2020,0.0022,17.01,0.64,1025.6
US,1/31/2020,0.0042,28.23,0.76,1024.6
US,2/1/2020,0.0075,24.08,0.87,1012.8
US,2/2/2020,0.0171,28.03,0.85,1001
US,2/3/2020,0.0068,31.34,0.83,1008
US,2/4/2020,0.008,24.68,0.83,1008.8
US,2/5/2020,0.0079,26.22,0.73,1016.2
US,2/6/2020,0.0779,35.27,0.91,1002.3
US,2/7/2020,0.2306,13.33,0.88,989.9
US,2/8/2020,0.0046,15.45,0.77,1020.2
US,2/9/2020,0.0138,26.21,0.83,1030.6
US,2/10/2020,0.0479,30.71,0.9,1018.9
US,2/11/2020,0.0102,22.69,0.91,1013.7
US,2/12/2020,0.0318,30.65,0.72,1018.9
US,2/13/2020,0.051,7.8,0.88,1006.7
US,2/14/2020,0.0023,-1.87,0.7,1027.1
US,2/15/2020,0.0022,19.36,0.57,1031.5
US,2/16/2020,0.0024,20.58,0.74,1019.5
US,2/17/2020,0.002,23.55,0.79,1024.5
US,2/18/2020,0.0484,25.27,0.84,1020.8
US,2/19/2020,0.0032,13.6,0.74,1024.2
US,2/20/2020,0.0037,7.84,0.72,1031.1
US,2/21/2020,0.0023,15.9,0.66,1030.6
US,2/22/2020,0.0022,20.29,0.59,1022.8
US,2/23/2020,0.0022,27.63,0.58,1019.8
US,2/24/2020,0.0022,33.88,0.59,1014.9
US,2/25/2020,0.015,33.55,0.74,1011.6
US,2/26/2020,0.0191,27.99,0.9,1011.3
US,2/27/2020,0.1423,15.01,0.78,1000
US,2/28/2020,0.0031,15,0.66,1008.7
US,2/29/2020,0.0038,11.22,0.71,1012.7
US,3/1/2020,0.0026,23.39,0.72,1019.3
US,3/2/2020,0.0062,38.01,0.63,1011.2
US,3/3/2020,0.1062,31.77,0.89,1002.5
US,3/4/2020,0.0262,27.14,0.77,1006.6
US,3/5/2020,0.0027,27.84,0.67,1018.4
US,3/6/2020,0.0064,20.47,0.71,1013.3
US,3/7/2020,0.0048,21.75,0.61,1025
US,3/8/2020,0.0023,34.74,0.51,1027.9
US,3/9/2020,0.0023,42.96,0.39,1024.1
US,3/10/2020,0.0425,28.3,0.72,1015.9
US,3/11/2020,0.0027,32.38,0.67,1019.8
US,3/12/2020,0.0058,39.25,0.7,1018.6
US,3/13/2020,0.0456,29.61,0.77,1011.1
US,3/14/2020,0.0021,28.72,0.66,1025.2
US,3/15/2020,0.002,18.46,0.54,1032.1
US,3/16/2020,0.0018,30.32,0.51,1032.6
US,3/17/2020,0.0101,26.64,0.83,1021.4
US,3/18/2020,0.0023,34.69,0.57,1028.6
US,3/19/2020,0.0788,40.76,0.87,1023.4
US,3/20/2020,0.0418,25.49,0.9,1011.7
US,3/21/2020,0.0047,17.83,0.59,1026.7
US,3/22/2020,0.002,26.01,0.47,1036
US,3/23/2020,0.096,27.8,0.82,1026.8
US,3/24/2020,0.0036,26.76,0.85,1020.4
US,3/25/2020,0.0075,27.91,0.84,1019
US,3/26/2020,0.002,36.53,0.8,1013.9
US,3/27/2020,0.0033,31.21,0.73,1012.5
US,3/28/2020,0.0776,37.4,0.79,1018.2
US,3/29/2020,0.0696,38.74,0.92,1012.6
US,3/30/2020,0.0407,34.71,0.93,1012.8
US,3/31/2020,0.0106,29.72,0.91,1015.5
US,4/1/2020,0.0026,29.8,0.69,1010.4
US,4/2/2020,0.0021,33.3,0.68,1008.6
US,4/3/2020,0.0142,38.62,0.88,1008.3
US,4/4/2020,0.0031,40.15,0.86,1015.4
US,4/5/2020,0.0024,32.71,0.82,1016.2
US,4/6/2020,0.002,36.05,0.59,1017.3
US,4/7/2020,0.0194,42.04,0.55,1011.7
US,4/8/2020,0.0707,35.84,0.85,1001.6
US,4/9/2020,0.1619,27.3,0.86,994.7
US,4/10/2020,0.0198,25.95,0.81,996.9
US,4/11/2020,0.0025,28.17,0.65,1012.1
US,4/12/2020,0.002,49.04,0.6,1018
US,4/13/2020,0.2593,32.95,0.92,1002.9
US,4/14/2020,0.0024,27.43,0.55,1016.3
US,4/15/2020,0.0061,23.46,0.55,1014.9
US,4/16/2020,0.0144,22.34,0.65,1019.1
US,4/17/2020,0.0646,29.54,0.69,1021.3
US,4/18/2020,0.0615,28.08,0.84,1010.8
US,4/19/2020,0.0127,29.98,0.67,1008.6
US,4/20/2020,0.0109,32.43,0.63,1006
US,12/31/2019,0.0013,34.42,0.62,1010.3
US,1/1/2020,0.0023,34.93,0.64,1014.2
US,1/2/2020,0.0858,44.77,0.72,1016.8
US,1/3/2020,0.2234,52.25,0.93,1012.7
US,1/4/2020,0.1236,33.86,0.85,1008.9
US,1/5/2020,0.0021,32.54,0.59,1020.9
US,1/6/2020,0.0002,33.93,0.6,1020.3
US,1/7/2020,0.0381,31.21,0.72,1017.2
US,1/8/2020,0.0019,31.79,0.57,1026.1
US,1/9/2020,0.0019,38.36,0.57,1036.6
US,1/10/2020,0.0022,52.87,0.78,1033.4
US,1/11/2020,0.0356,60.95,0.89,1023.2
US,1/12/2020,0.1535,60.34,0.83,1022.9
US,1/13/2020,0.2717,61.61,0.98,1026.4
US,1/14/2020,0.0489,54.83,0.94,1022.4
US,1/15/2020,0.0033,58.23,0.87,1021.6
US,1/16/2020,0.0018,33.65,0.58,1023.2
US,1/17/2020,0.003,32.39,0.38,1037
US,1/18/2020,0.0293,42.22,0.64,1028.9
US,1/19/2020,0.028,24.9,0.65,1015.9
US,1/20/2020,0.0032,20.95,0.49,1027.5
US,1/21/2020,0.0016,21.71,0.46,1030.9
US,1/22/2020,0.0015,24.07,0.48,1030.2
US,1/23/2020,0.0017,35.33,0.63,1027.5
US,1/24/2020,0.5022,42.41,0.88,1018.4
US,1/25/2020,0.1201,30.62,0.79,1014
US,1/26/2020,0.002,33.43,0.67,1016.1
US,1/27/2020,0.0194,33.77,0.81,1012.2
US,1/28/2020,0.0021,31.18,0.72,1015.5
US,1/29/2020,0.0022,34.09,0.7,1018.9
US,1/30/2020,0.0034,29.62,0.68,1022.3
US,1/31/2020,0.1336,36.69,0.82,1023.9
US,2/1/2020,0.0065,34.61,0.89,1014.6
US,2/2/2020,0.0021,42.11,0.61,1010.6
US,2/3/2020,0.0024,53.03,0.57,1014.7
US,2/4/2020,0.0021,57.5,0.62,1014.4
US,2/5/2020,0.0202,58.36,0.9,1012.3
US,2/6/2020,0.3346,48.69,0.97,1000.8
US,2/7/2020,0.0944,26.85,0.68,1001.8
US,2/8/2020,0.0025,29.71,0.68,1025.6
US,2/9/2020,0.0023,32.44,0.7,1031.9
US,2/10/2020,0.0039,53.27,0.81,1025.5
US,2/11/2020,0.0436,46.8,0.91,1014.5
US,2/12/2020,0.0155,54.29,0.79,1018.4
US,2/13/2020,0.2083,37.53,0.89,1010.3
US,2/14/2020,0.0018,25.51,0.57,1025.8
US,2/15/2020,0.0021,30.22,0.55,1033
US,2/16/2020,0.0034,34.96,0.71,1023.7
US,2/17/2020,0.0019,39.52,0.73,1021.7
US,2/18/2020,0.0425,46.91,0.84,1021.3
US,2/19/2020,0.0214,38.67,0.83,1025.1
US,2/20/2020,0.087,27.77,0.8,1028.4
US,2/21/2020,0.0048,19.69,0.69,1031.7
US,2/22/2020,0.0024,27.38,0.64,1030
US,2/23/2020,0.0021,43.04,0.6,1024.2
US,2/24/2020,0.0427,44.48,0.75,1018
US,2/25/2020,0.0452,48.51,0.94,1010.3
US,2/26/2020,0.0137,34.44,0.86,1009.1
US,2/27/2020,0.0047,26.48,0.48,1015.4
US,2/28/2020,0.0086,30.69,0.57,1017.8
US,2/29/2020,0.0022,23.07,0.55,1019.5
US,3/1/2020,0.0022,37.68,0.48,1025
US,3/2/2020,0.0024,52.72,0.57,1018.2
US,3/3/2020,0.0653,43.3,0.96,1009.7
US,3/4/2020,0.0022,44.03,0.61,1015.2
US,3/5/2020,0.0249,36.9,0.75,1018.4
US,3/6/2020,0.0098,33.03,0.64,1015.4
US,3/7/2020,0.0021,27.34,0.51,1028.5
US,3/8/2020,0.0023,34.11,0.5,1035.1
US,3/9/2020,0.0022,52.56,0.59,1033.4
US,3/10/2020,0.0136,49.76,0.76,1025.7
US,3/11/2020,0.0119,46.62,0.76,1018.1
US,3/12/2020,0.002,63.09,0.7,1015.3
US,3/13/2020,0.0084,49.64,0.75,1016
US,3/14/2020,0.002,51.55,0.39,1026.4
US,3/15/2020,0.0065,42.78,0.67,1026.3
US,3/16/2020,0.0018,45.76,0.69,1029.1
US,3/17/2020,0.0355,46.02,0.88,1023.6
US,3/18/2020,0.0024,58.5,0.84,1027.1
US,3/19/2020,0.1055,63.53,0.85,1023.8
US,3/20/2020,0.0076,59.53,0.69,1021.3
US,3/21/2020,0.0586,46.14,0.8,1021.6
US,3/22/2020,0.0248,42.56,0.74,1029.1
US,3/23/2020,0.071,47.71,0.92,1023.7
US,3/24/2020,0.0761,48.05,0.91,1018.5
US,3/25/2020,0.2713,42.44,0.85,1011
US,3/26/2020,0.0022,50.8,0.8,1018.3
US,3/27/2020,0.0018,60.35,0.8,1012.8
US,3/28/2020,0.0022,66.79,0.72,1012.8
US,3/29/2020,0.0022,59.16,0.68,1013.6
US,3/30/2020,0.0023,54.49,0.41,1016.3
US,3/31/2020,0.0528,43.42,0.61,1010.5
US,4/1/2020,0.018,37.66,0.72,1009.9
US,4/2/2020,0.0022,41.32,0.57,1015.7
US,4/3/2020,0.0036,42.8,0.44,1014.2
US,4/4/2020,0.0033,44.91,0.47,1014.9
US,4/5/2020,0.0061,50.67,0.69,1018.1
US,4/6/2020,0.0102,50.13,0.69,1017
US,4/7/2020,0.0075,58.64,0.69,1013.9
US,4/8/2020,0.0036,55.35,0.68,1006.9
US,4/9/2020,0.0289,47.18,0.6,1001.4
US,4/10/2020,0.0024,33.76,0.36,1010.1
US,4/11/2020,0.0024,47.53,0.51,1018.6
US,4/12/2020,0.0225,62.12,0.79,1017.6
US,4/13/2020,0.9126,47.25,0.77,1008
US,4/14/2020,0.0028,41.52,0.64,1015.9
US,4/15/2020,0.0074,33.34,0.61,1017.1
US,4/16/2020,0.0022,35.75,0.56,1023.1
US,4/17/2020,0.0018,57.05,0.57,1023
US,4/18/2020,0.0425,38.56,0.64,1012.5
US,4/19/2020,0.0019,51.96,0.7,1013.6
US,4/20/2020,0.1313,46.32,0.84,1005.2
US,12/31/2019,0.0186,28.18,0.82,1007.2
US,1/1/2020,0.0028,31.54,0.77,1011.5
US,1/2/2020,0.0127,44,0.74,1008.6
US,1/3/2020,0.0786,37.72,0.95,1007.8
US,1/4/2020,0.0526,27.01,0.89,1011.3
US,1/5/2020,0.0022,30.09,0.77,1018.6
US,1/6/2020,0.0007,27.52,0.73,1019.8
US,1/7/2020,0.0015,28.17,0.65,1016.7
US,1/8/2020,0.0076,20.35,0.65,1025.2
US,1/9/2020,0.0016,43.4,0.54,1029.3
US,1/10/2020,0.077,51.63,0.81,1023
US,1/11/2020,0.0967,35.04,0.84,1009.1
US,1/12/2020,0.0499,37.08,0.82,1022.5
US,1/13/2020,0.0017,33.13,0.81,1026.8
US,1/14/2020,0.0015,32.32,0.84,1021.2
US,1/15/2020,0.0198,33.91,0.88,1019.4
US,1/16/2020,0.0024,19.76,0.76,1030.4
US,1/17/2020,0.0128,26.99,0.64,1040.2
US,1/18/2020,0.1565,14.94,0.86,1016.1
US,1/19/2020,0.0142,11.19,0.73,1022.3
US,1/20/2020,0.0028,10.34,0.78,1033.9
US,1/21/2020,0.0014,12.69,0.76,1036
US,1/22/2020,0.0013,26.06,0.66,1029.7
US,1/23/2020,0.002,36.17,0.61,1023.9
US,1/24/2020,0.082,34.31,0.86,1014.4
US,1/25/2020,0.0393,29.47,0.92,1013
US,1/26/2020,0.0089,29.54,0.88,1013.8
US,1/27/2020,0.0021,29.92,0.88,1013.1
US,1/28/2020,0.0059,28.4,0.85,1018
US,1/29/2020,0.0025,26.32,0.78,1021.9
US,1/30/2020,0.002,26.57,0.74,1023.5
US,1/31/2020,0.028,27.75,0.81,1022.7
US,2/1/2020,0.0505,31.46,0.86,1014.9
US,2/2/2020,0.0027,32.56,0.74,1003.5
US,2/3/2020,0.0019,51.35,0.73,1008.8
US,2/4/2020,0.0859,28.3,0.82,1010.4
US,2/5/2020,0.1339,29.66,0.76,1015.4
US,2/6/2020,0.0209,24.6,0.88,999.9
US,2/7/2020,0.0245,22.2,0.83,1003.6
US,2/8/2020,0.0144,25.82,0.87,1021.6
US,2/9/2020,0.0399,33.07,0.86,1026
US,2/10/2020,0.0442,30.14,0.92,1017.2
US,2/11/2020,0.0028,23.39,0.83,1018.8
US,2/12/2020,0.111,30.13,0.81,1018.6
US,2/13/2020,0.0374,11.87,0.88,1012.9
US,2/14/2020,0.0075,7.92,0.69,1033.2
US,2/15/2020,0.0017,31.46,0.66,1028.3
US,2/16/2020,0.0031,22.24,0.76,1020.4
US,2/17/2020,0.0045,38.9,0.76,1021.3
US,2/18/2020,0.0361,23.88,0.85,1017.2
US,2/19/2020,0.0018,20,0.72,1032.1
US,2/20/2020,0.0018,12.07,0.64,1035.5
US,2/21/2020,0.0019,19.69,0.61,1035.6
US,2/22/2020,0.0018,24.32,0.5,1027.5
US,2/23/2020,0.0018,30,0.55,1020
US,2/24/2020,0.0882,37.42,0.79,1013.9
US,2/25/2020,0.0314,32.93,0.91,1009.3
US,2/26/2020,0.0645,19.56,0.91,1010.4
US,2/27/2020,0.0217,15.58,0.77,1016.4
US,2/28/2020,0.0083,15.3,0.77,1016.5
US,2/29/2020,0.0018,16.43,0.72,1021.3
US,3/1/2020,0.0018,41.59,0.63,1019.3
US,3/2/2020,0.0746,44.39,0.88,1008.7
US,3/3/2020,0.2576,31.37,0.87,1003.2
US,3/4/2020,0.0048,25.27,0.75,1013.2
US,3/5/2020,0.0016,32.88,0.64,1018.1
US,3/6/2020,0.0247,25.51,0.85,1018.8
US,3/7/2020,0.0017,28.07,0.66,1032.9
US,3/8/2020,0.0021,41.91,0.55,1029.4
US,3/9/2020,0.0018,51.5,0.55,1025
US,3/10/2020,0.0999,37.64,0.87,1018.2
US,3/11/2020,0.0029,39.69,0.86,1018.8
US,3/12/2020,0.0061,40.69,0.81,1012.1
US,3/13/2020,0.1034,31.56,0.7,1016.5
US,3/14/2020,0.0352,29.89,0.75,1030.6
US,3/15/2020,0.0136,27.75,0.77,1033
US,3/16/2020,0.0156,39.22,0.72,1027
US,3/17/2020,0.0057,30.33,0.84,1023.1
US,3/18/2020,0.2859,41.2,0.89,1023.3
US,3/19/2020,0.0629,56.8,0.95,1018.3
US,3/20/2020,0.3034,27.78,0.88,1015
